,User_A,User_B,Type,Source
4522,@dmschiff70,@dmschiff70,Tweet,Public
4523,@ByDHTaylor,@ByDHTaylor,Tweet,Public
4524,@DocRob,@WagmanJordan,Mention,Public
4525,@PureExtracts_CA,@PureExtracts_CA,Tweet,Public
4526,@DollarBlazeClub,@Cogitatorium,Retweet,Public
4527,@DollarBlazeClub,@tripprrr,Retweet,Public
4528,@DollarBlazeClub,@EmeraldZoo,Retweet,Public
4529,@DollarBlazeClub,@H…,Retweet,Public
4530,@divinerosecbd,@divinerosecbd,Tweet,Public
4531,@Dr_CannaFit,@Dr_CannaFit,Tweet,Public
4532,@BendiksenlawCol,@BendiksenlawCol,Tweet,Public
4533,@Fraaanikuin,@BuddhaSeeds,Retweet,Public
4534,@seedsmanrep,@seedsmanrep,Tweet,Public
4535,@BuddhaSeeds,@BuddhaSeeds,Tweet,Public
4536,@BakerCtrUSMEX,@BakerCtrUSMEX,Tweet,Public
4537,@dalwolf,@dalwolf,Tweet,Public
4538,@Blanelaw,@YouTube,Mention,Public
4539,@skohayes,@pa_medical,Retweet,Public
4540,@TxMJPolicy,@TxMJPolicy,Tweet,Public
4541,@mambamayor,@todd_harrison,Retweet,Republican
4542,@mambamayor,@todd_harrison,Retweet,Public
4543,@EsraaAldawod,@MakaremLaw,Retweet,Public
4544,@CaltabianoJoe,@KathyHochul,Mention,Public
4545,@LukasWainman,@ThePerezHilton,Retweet,Public
4546,@LukasWainman,@MyTrueTen!,Retweet,Public
4547,@AnaemekaJay,@HenryBenjamin11,Retweet,Public
4548,@AnaemekaJay,@rachelssanders,Retweet,Public
4549,@madtoto,@madtoto,Tweet,Public
4550,@THC_Guide,@THC_Guide,Tweet,Public
4551,@CbdVcm,@CbdVcm,Tweet,Public
4552,@superteamup,@sanapackaging,Retweet,Public
4553,@LakishaDeanLaw,@LakishaDeanLaw,Tweet,Public
4554,@Jaypeah,@irishrygirl,Retweet,Public
4555,@truhavn,@truhavn,Tweet,Public
4556,@TrialLine,@TrialLine,Tweet,Public
4557,@DeweyScientific,@DeweyScientific,Tweet,Public
4558,@sanapackaging,@sanapackaging,Tweet,Public
4559,@BeesKneesCBDs,@BeesKneesCBDs,Tweet,Public
4560,@NutmegDiaries,@NutmegDiaries,Tweet,Public
4561,@LabsSawyer,@LabsSawyer,Tweet,Public
4562,@GreenGrowthSum,@GreenGrowthSum,Tweet,Public
4563,@BulkannaCBD,@BulkannaCBD,Tweet,Public
4564,@uthemesdesign,@uthemesdesign,Tweet,Public
4565,@amsterdamseeds2,@amsterdamseeds2,Tweet,Public
4566,@MountainLibs,@irishrygirl,Retweet,Public
4567,@Ali22517484,@420junkiez,Retweet,Public
4568,@HimekoBloodMoon,@HimekoBloodMoon,Tweet,Public
4569,@lawyersofdis,@lawyersofdis,Tweet,Public
4570,@MedicalMJ_ca,@MedicalMJ_ca,Tweet,Public
4571,@SmartCBDHub,@SmartCBDHub,Tweet,Public
4572,@sunstatehemp,@sunstatehemp,Tweet,Public
4573,@cannabistechio,@cannabistechio,Tweet,Public
4574,@TheCPLawGroup,@TheCPLawGroup,Tweet,Public
4575,@SB_Water,@luckyleafexpo,Mention,Public
4576,@GotHappyWeed,@GotHappyWeed,Tweet,Public
4577,@France_Verte,@myliquids20221,Retweet,Democratic
4578,@France_Verte,@myliquids20221,Retweet,Republican
4579,@France_Verte,@myliquids20221,Retweet,Public
4580,@France_Verte,@Blaze_higg,Retweet,Democratic
4581,@France_Verte,@Blaze_higg,Retweet,Republican
4582,@France_Verte,@Blaze_higg,Retweet,Public
4583,@wiselaw,@wiselaw,Tweet,Democratic
4584,@wiselaw,@wiselaw,Tweet,Republican
4585,@wiselaw,@wiselaw,Tweet,Public
4586,@BuyMyWeedOnline,@BuyMyWeedOnline,Tweet,Public
4587,@Sainpharma1,@Sainpharma1,Tweet,Public
4588,@specialedlawca,@specialedlawca,Tweet,Public
4589,@budfoxfun,@InvestorIdeas,Retweet,Public
4590,@MetrcStatus,@MetrcStatus,Tweet,Public
4591,@ThePerezHilton,@MyTrueTen!,Mention,Public
4592,@budfoxfun,@MJInvestorIdeas,Retweet,Public
4593,@MimiTexasAngel,@AtlanticCouncil,Reply,Democratic
4594,@MimiTexasAngel,@AtlanticCouncil,Reply,Republican
4595,@MimiTexasAngel,@AtlanticCouncil,Reply,Public
4596,@MimiTexasAngel,@CNN,Reply,Democratic
4597,@MimiTexasAngel,@CNN,Reply,Republican
4598,@MimiTexasAngel,@CNN,Reply,Public
4599,@MimiTexasAngel,@wef,Reply,Democratic
4600,@MimiTexasAngel,@wef,Reply,Republican
4601,@MimiTexasAngel,@wef,Reply,Public
4602,@MailBoxGlassCo,@MailBoxGlassCo,Tweet,Public
4603,@CovaSoftware,@CovaSoftware,Tweet,Public
4604,@TheMadGargoyle,@smileitsfree44,Retweet,Public
4605,@Sophie_MJ,@KannabiaSeeds,Retweet,Public
4606,@Sophie_MJ,@IntKannabia,Retweet,Public
4607,@Sophie_MJ,@Kannabia_US,Retweet,Public
4608,@Sophie_MJ,@Kannabia_Samen,Retweet,Public
4609,@Sophie_MJ,@Sophie_MJ…,Retweet,Public
4610,@Gingerdabs,@kotetsucannaart,Retweet,Public
4611,@glasshouse_ca,@miamadisondd,Retweet,Public
4612,@glasshouse_ca,@glasshouse_ca,Tweet,Public
4613,@glasshouse_ca,@Ky…,Retweet,Public
4614,@hevisinhell,@smileitsfree44,Retweet,Public
4615,@leafdebrief,@kotetsucannaart,Retweet,Public
4616,@CookiesCBDStore,@cookiesglobal,Mention,Public
4617,@LiveHolyLife,@BobRae48,Reply,Democratic
4618,@LiveHolyLife,@BobRae48,Reply,Republican
4619,@LiveHolyLife,@BobRae48,Reply,Public
4620,@BudCoughyEdmond,@BudCoughyEdmond,Tweet,Public
4621,@ajibona19,@AnaemekaJay,Retweet,Public
4622,@ajibona19,@transhumancoin,Retweet,Public
4623,@AngelBlindW1,@AngelBlindW1,Tweet,Public
4624,@SafeAccess,@Greenthumb_one,Retweet,Public
4625,@LiveHolyLife,@FoxNews,Reply,Democratic
4626,@LiveHolyLife,@FoxNews,Reply,Republican
4627,@LiveHolyLife,@FoxNews,Reply,Public
4628,@LightshadeCO,@LightshadeCO,Tweet,Public
4629,@kingoftheyear91,@CryptoCannaClub,Reply,Public
4630,@brokereefer,@CannaverseClub,Retweet,Public
4631,@DameSpunky,@smileitsfree44,Retweet,Public
4632,@NFT_Hunter88,@planet420meta,Retweet,Public
4633,@5OShadeOfGreen,@5OShadeOfGreen,Tweet,Public
4634,@Valusocial,@Valusocial,Tweet,Public
4635,@cannabistest1,@cannabistest1,Tweet,Public
4636,@miamadisondd,@miamadisondd,Tweet,Public
4637,@april_pride,@april_pride,Tweet,Public
4638,@_simplelaw,@_simplelaw,Tweet,Public
4639,@totally_legal,@totally_legal,Tweet,Public
4640,@totally_legal,@CapeClarke,Mention,Public
4641,@totally_legal,@CapeClarke,Mention,Public
4642,@MDLegalAid,@LoyolaMaryland,Mention,Public
4643,@Ward_Wyatt,@TxMJPolicy,Retweet,Public
4644,@The88thTxlege,@TxMJPolicy,Retweet,Public
4645,@AdvisorShares,@HammanShares,Mention,Public
4646,@330Melly,@wolf09996,Retweet,Public
4647,@cl_schneider,@roberteggleton1,Retweet,Public
4648,@growbuddysupply,@growbuddysupply,Tweet,Public
4649,@bubukastera,@HempInfinity420,Retweet,Public
4650,@YetAnotherAtom,@wind4me,Retweet,Public
4651,@YetAnotherAtom,@S_Andreoni,Retweet,Public
4652,@YetAnotherAtom,@Boris_Jordan,Retweet,Public
4653,@YetAnotherAtom,@HammanShares,Retweet,Public
4654,@defijoker88,@planet420meta,Retweet,Public
4655,@YetAnotherAtom,@MMPconnect,Retweet,Public
4656,@lshishani1,@irishrygirl,Retweet,Public
4657,@LiveHolyLife,@CNBC,Reply,Democratic
4658,@LiveHolyLife,@CNBC,Reply,Republican
4659,@LiveHolyLife,@CNBC,Reply,Public
4660,@Redneckcrypto88,@planet420meta,Retweet,Public
4661,@Carlo91470930,@legalizzas,Retweet,Public
4662,@LiveHolyLife,@CNBC,Reply,Democratic
4663,@LiveHolyLife,@CNBC,Reply,Republican
4664,@LiveHolyLife,@CNBC,Reply,Public
4665,@atomicnerdbear1,@smileitsfree44,Retweet,Public
4666,@DispensariesD,@DispensariesD,Tweet,Public
4667,@MMPconnect,@MMPconnect,Tweet,Democratic
4668,@MMPconnect,@MMPconnect,Tweet,Republican
4669,@MMPconnect,@MMPconnect,Tweet,Public
4670,@v2_lawblog,@oliviernjamfa,Retweet,Democratic
4671,@v2_lawblog,@oliviernjamfa,Retweet,Republican
4672,@v2_lawblog,@oliviernjamfa,Retweet,Public
4673,@MMPconnect,@MMPconnect,Tweet,Democratic
4674,@MMPconnect,@MMPconnect,Tweet,Republican
4675,@MMPconnect,@MMPconnect,Tweet,Public
4676,@420eventsdc,@420eventsdc,Tweet,Public
4677,@Ncarson26,@Ncarson26,Tweet,Public
4678,@MI420Apparel,@smileitsfree44,Retweet,Public
4679,@v2_lawblog,@LiveHolyLife,Retweet,Democratic
4680,@v2_lawblog,@LiveHolyLife,Retweet,Republican
4681,@v2_lawblog,@LiveHolyLife,Retweet,Public
4682,@v2_lawblog,@FoxNews,Retweet,Democratic
4683,@v2_lawblog,@FoxNews,Retweet,Republican
4684,@v2_lawblog,@FoxNews,Retweet,Public
4685,@planet420meta,@planet420meta,Tweet,Public
4686,@AshleyTuschen,@DueDiligence89,Reply,Public
4687,@AshleyTuschen,@StonedApeCrew,Reply,Public
4688,@AshleyTuschen,@BestBudsNFTs,Reply,Public
4689,@AshleyTuschen,@BestBudsNFTs,Reply,Public
4690,@v2_lawblog,@LiveHolyLife,Retweet,Democratic
4691,@v2_lawblog,@LiveHolyLife,Retweet,Republican
4692,@v2_lawblog,@LiveHolyLife,Retweet,Public
4693,@v2_lawblog,@cnni,Retweet,Democratic
4694,@v2_lawblog,@cnni,Retweet,Republican
4695,@v2_lawblog,@cnni,Retweet,Public
4696,@TheCannabisCop,@TheCannabisCop,Tweet,Public
4697,@v2_lawblog,@LiveHolyLife,Retweet,Democratic
4698,@v2_lawblog,@LiveHolyLife,Retweet,Republican
4699,@v2_lawblog,@LiveHolyLife,Retweet,Public
4700,@v2_lawblog,@jimcramer,Retweet,Democratic
4701,@v2_lawblog,@jimcramer,Retweet,Republican
4702,@v2_lawblog,@jimcramer,Retweet,Public
4703,@LiveHolyLife,@jimcramer,Reply,Democratic
4704,@LiveHolyLife,@jimcramer,Reply,Republican
4705,@LiveHolyLife,@jimcramer,Reply,Public
4706,@theresa57,@Cogitatorium,Retweet,Public
4707,@theresa57,@tripprrr,Retweet,Public
4708,@theresa57,@EmeraldZoo,Retweet,Public
4709,@theresa57,@H…,Retweet,Public
4710,@face_b0rn,@WorstLegend,Retweet,Public
4711,@Akagod4Christ,@AnaemekaJay,Retweet,Public
4712,@Akagod4Christ,@transhumancoin,Retweet,Public
4713,@wireless_step,@LiveHolyLife,Retweet,Public
4714,@wireless_step,@cnni,Retweet,Public
4715,@potchari_neko,@potchari_neko,Tweet,Public
4716,@LiveHolyLife,@cnni,Reply,Democratic
4717,@LiveHolyLife,@cnni,Reply,Republican
4718,@LiveHolyLife,@cnni,Reply,Public
4719,@wind4me,@dickiebush,Reply,Republican
4720,@wind4me,@dickiebush,Reply,Public
4721,@LeslieDonnelly2,@smileitsfree44,Retweet,Public
4722,@LiveHolyLife,@FoxNews,Reply,Democratic
4723,@LiveHolyLife,@FoxNews,Reply,Republican
4724,@LiveHolyLife,@FoxNews,Reply,Public
4725,@KCredgeur,@todd_harrison,Retweet,Public
4726,@KCredgeur,@GTIGrows,Retweet,Public
4727,@KCredgeur,@Curaleaf_Inc,Retweet,Public
4728,@oliviernjamfa,@oliviernjamfa,Tweet,Public
4729,@thatstonedgirlj,@thatstonedgirlj,Tweet,Public
4730,@hcm_tech,@martinhoyes,Retweet,Public
4731,@smileitsfree44,@smileitsfree44,Tweet,Public
4732,@7Mountains_pro,@7Mountains_pro,Tweet,Public
4733,@pa_medical,@pa_medical,Tweet,Public
4734,@BridgeWestCons,@BridgeWestCons,Tweet,Public
4735,@ThaparArvin,@todd_harrison,Retweet,Public
4736,@wind4me,@S_Andreoni,Reply,Republican
4737,@wind4me,@S_Andreoni,Reply,Public
4738,@wind4me,@Boris_Jordan,Reply,Republican
4739,@wind4me,@Boris_Jordan,Reply,Public
4740,@wind4me,@HammanShares,Reply,Republican
4741,@wind4me,@HammanShares,Reply,Public
4742,@ToddLevine10,@ToddLevine10,Tweet,Public
4743,@cbdhempexperts,@cbdhempexperts,Tweet,Public
4744,@Valusocial,@Valusocial,Tweet,Public
4745,@OfertasVips,@HistoryTextile,Retweet,Public
4746,@makemorecapital,@todd_harrison,Retweet,Public
4747,@InvestorIdeas,@MJInvestorIdeas,Retweet,Public
4748,@ZantDawn,@InvestorIdeas,Retweet,Public
4749,@stonerq_,@Amocat420,Retweet,Public
4750,@DR_THChuco,@TxMJPolicy,Retweet,Public
4751,@KlugerKaplan,@KlugerKaplan,Tweet,Public
4752,@_jena4n,@Cogitatorium,Retweet,Public
4753,@_jena4n,@tripprrr,Retweet,Public
4754,@_jena4n,@EmeraldZoo,Retweet,Public
4755,@_jena4n,@H…,Retweet,Public
4756,@InvestorIdeas,@InvestorIdeas,Tweet,Public
4757,@MJInvestorIdeas,@MJInvestorIdeas,Tweet,Public
4758,@LaLupaDelDinero,@ReyLotto✅,Mention,Public
4759,@Vicky12929879,@DrFango,Retweet,Public
4760,@Tweeting_Beyond,@HistoryTextile,Retweet,Public
4761,@JimMay99980521,@Godzmazter,Retweet,Public
4762,@CannaverseClub,@CannaverseClub,Tweet,Public
4763,@egaller,@egaller,Tweet,Public
4764,@HistoryTextile,@HistoryTextile,Tweet,Public
4765,@TokeSignals,@TokeSignals,Tweet,Republican
4766,@TokeSignals,@TokeSignals,Tweet,Public
4767,@Resonate_KOAN,@Resonate_KOAN,Tweet,Public
4768,@wagnersuita,@BuddhaSeeds,Retweet,Public
4769,@MimiTexasAngel,@MimiTexasAngel,Tweet,Democratic
4770,@MimiTexasAngel,@MimiTexasAngel,Tweet,Republican
4771,@MimiTexasAngel,@MimiTexasAngel,Tweet,Public
4772,@shangtoudianzi4,@shangtoudianzi4,Tweet,Public
4773,@nan22,@AubreeAdams4,Retweet,Public
4774,@mikedavie7,@todd_harrison,Retweet,Public
4775,@MaxCoen33,@LegaleMeglio,Retweet,Public
4776,@JereSkeels,@Cryptron3030,Retweet,Public
4777,@PLANITISGI,@BlackandGoldNI,Retweet,Public
4778,@Embroker,@Embroker,Tweet,Public
4779,@tki8886,@tki8886,Tweet,Public
4780,@Fads95,@GTovreg,Retweet,Public
4781,@Fads95,@Your_Happy_High,Retweet,Public
4782,@Fads95,@metalodons_club,Retweet,Public
4783,@Pahollman,@AngelOfCannabis,Retweet,Public
4784,@mgretailer,@mgretailer,Tweet,Public
4785,@Aphios,@Aphios,Tweet,Public
4786,@TODDCastPodcast,@TODDCastPodcast,Tweet,Public
4787,@graveghoul_,@SillyBillyNFTs,Retweet,Public
4788,@Bills_Bot,@kariss_step28,Retweet,Public
4789,@PSGInMyBlood,@kariss_step28,Retweet,Public
4790,@PSGInMyBlood,@kariss_step28,Retweet,Public
4791,@XeronBot,@kariss_step28,Retweet,Public
4792,@CoderRetweet,@kariss_step28,Retweet,Public
4793,@StockWatchIndex,@livewireLVVV,Retweet,Public
4794,@AllegianceSC,@StonedApesNFT,Retweet,Public
4795,@jtazc21,@irishrygirl,Retweet,Public
4796,@JuanKannabia,@IntKannabia,Retweet,Public
4797,@JuanKannabia,@KannabiaSeeds,Retweet,Public
4798,@JuanKannabia,@Kannabia_US,Retweet,Public
4799,@JuanKannabia,@Kannabia_Samen,Retweet,Public
4800,@JuanKannabia,@bun…,Retweet,Public
4801,@MimiTexasAngel,@johnpavlovitz,Reply,Democratic
4802,@MimiTexasAngel,@johnpavlovitz,Reply,Republican
4803,@MimiTexasAngel,@johnpavlovitz,Reply,Public
4804,@By_Scarlett,@TheNinjaGeneral,Retweet,Public
4805,@By_Scarlett,@TheNinjaGeneral,Retweet,Public
4806,@By_Scarlett,@TheNinjaGeneral,Retweet,Public
4807,@By_Scarlett,@TheNinjaGeneral,Retweet,Public
4808,@By_Scarlett,@TheNinjaGeneral,Retweet,Public
4809,@By_Scarlett,@TheNinjaGeneral,Retweet,Public
4810,@JuanKannabia,@BROTSANBERT,Retweet,Public
4811,@industria420,@industria420,Tweet,Public
4812,@By_Scarlett,@TheNinjaGeneral,Retweet,Public
4813,@cryptologist341,@AdvisorShares,Retweet,Republican
4814,@cryptologist341,@AdvisorShares,Retweet,Public
4815,@cryptologist341,@HammanShares,Retweet,Republican
4816,@cryptologist341,@HammanShares,Retweet,Public
4817,@JuanKannabia,@KannabiaSeeds,Retweet,Public
4818,@JuanKannabia,@IntKannabia,Retweet,Public
4819,@JuanKannabia,@Kannabia_US,Retweet,Public
4820,@JuanKannabia,@Kannabia_Samen,Retweet,Public
4821,@JuanKannabia,@Greenseedtests…,Retweet,Public
4822,@JuanKannabia,@KannabiaSeeds,Retweet,Public
4823,@JuanKannabia,@IntKannabia,Retweet,Public
4824,@JuanKannabia,@Kannabia_US,Retweet,Public
4825,@JuanKannabia,@Sophie_M…,Retweet,Public
4826,@JuanKannabia,@KannabiaSeeds,Retweet,Public
4827,@JuanKannabia,@IntKannabia,Retweet,Public
4828,@JuanKannabia,@Kannabia_US,Retweet,Public
4829,@JuanKannabia,@Kannabia_Samen,Retweet,Public
4830,@JuanKannabia,@bun…,Retweet,Public
4831,@JuanKannabia,@KannabiaSeeds,Retweet,Public
4832,@JuanKannabia,@IntKannabia,Retweet,Public
4833,@JuanKannabia,@Kannabia_US,Retweet,Public
4834,@JuanKannabia,@seedsarg,Retweet,Public
4835,@EuropeanSeed,@PBSInt,Retweet,Public
4836,@JuanKannabia,@KannabiaSeeds,Retweet,Public
4837,@JuanKannabia,@IntKannabia,Retweet,Public
4838,@JuanKannabia,@Kannabia_US,Retweet,Public
4839,@JuanKannabia,@Kannabia_Samen,Retweet,Public
4840,@JuanKannabia,@perrym…,Retweet,Public
4841,@JuanKannabia,@KannabiaSeeds,Retweet,Public
4842,@JuanKannabia,@IntKannabia,Retweet,Public
4843,@JuanKannabia,@Kannabia_US,Retweet,Public
4844,@JuanKannabia,@Kannabia_Samen,Retweet,Public
4845,@JuanKannabia,@perry…,Retweet,Public
4846,@cryptologist341,@todd_harrison,Retweet,Republican
4847,@cryptologist341,@todd_harrison,Retweet,Public
4848,@JuanKannabia,@IntKannabia,Retweet,Public
4849,@JuanKannabia,@KannabiaSeeds,Retweet,Public
4850,@JuanKannabia,@Kannabia_Samen,Retweet,Public
4851,@JuanKannabia,@Kannabia_US,Retweet,Public
4852,@JuanKannabia,@Greenseedtes…,Retweet,Public
4853,@serna_ryan,@SanchezFlanchez,Retweet,Public
4854,@serna_ryan,@Makilisg,Retweet,Public
4855,@JuanKannabia,@KannabiaSeeds,Retweet,Public
4856,@JuanKannabia,@DJVadim,Retweet,Public
4857,@JuanKannabia,@SoulbeatsMsc,Retweet,Public
4858,@JuanKannabia,@IntKannabia,Retweet,Public
4859,@JuanKannabia,@KannabiaSeeds,Retweet,Public
4860,@JuanKannabia,@Kannabia_US,Retweet,Public
4861,@JuanKannabia,@Kannabia_Samen,Retweet,Public
4862,@JuanKannabia,@perr…,Retweet,Public
4863,@JuanKannabia,@BROTSANBERT,Retweet,Public
4864,@cryptologist341,@todd_harrison,Retweet,Republican
4865,@cryptologist341,@todd_harrison,Retweet,Public
4866,@uncle_luigi,@Sugarmade1,Retweet,Public
4867,@Saavik_Tits420,@Saavik_Tits420,Tweet,Public
4868,@tmj_RAM_legal,@tmj_RAM_legal,Tweet,Public
4869,@TravelerA5,@Leafly,Retweet,Public
4870,@CastroyLanderos,@SCJN,Mention,Public
4871,@MimiTexasAngel,@AtlanticCouncil,Reply,Democratic
4872,@MimiTexasAngel,@AtlanticCouncil,Reply,Republican
4873,@MimiTexasAngel,@AtlanticCouncil,Reply,Public
4874,@TWProbate,@TWProbate,Tweet,Public
4875,@RAILSeV,@RAILSeV,Tweet,Public
4876,@CBDSmokeShop,@CBDSmokeShop,Tweet,Public
4877,@CBDSmokeShop,@CBDSmokeShop,Tweet,Public
4878,@CBDSmokeShop,@CBDSmokeShop,Tweet,Public
4879,@wyattmozingo,@todd_harrison,Retweet,Public
4880,@Tweedleaf_CO,@Tweedleaf_CO,Tweet,Public
4881,@StockWatchIndex,@livewireLVVV,Retweet,Public
4882,@Lucid_Observer,@TheNinjaGeneral,Retweet,Public
4883,@Lucid_Observer,@TheNinjaGeneral,Retweet,Public
4884,@Lucid_Observer,@TheNinjaGeneral,Retweet,Public
4885,@todd_harrison,@todd_harrison,Tweet,Republican
4886,@todd_harrison,@todd_harrison,Tweet,Public
4887,@saleenaXObieber,@blogTO,Retweet,Public
4888,@StockWatchIndex,@livewireLVVV,Retweet,Public
4889,@Lucid_Observer,@TheNinjaGeneral,Retweet,Public
4890,@Lucid_Observer,@TheNinjaGeneral,Retweet,Public
4891,@Lucid_Observer,@TheNinjaGeneral,Retweet,Public
4892,@Lucid_Observer,@TheNinjaGeneral,Retweet,Public
4893,@doctors_mm,@doctors_mm,Tweet,Public
4894,@tmj_bos_legal,@tmj_bos_legal,Tweet,Public
4895,@REGULATEDpod,@ganjapreneur,Retweet,Public
4896,@lbipmusic,@lbipmusic,Tweet,Public
4897,@mikulondo,@mikulondo,Tweet,Public
4898,@DianeRapp,@roberteggleton1,Retweet,Public
4899,@Pahollman,@AngelOfCannabis,Retweet,Public
4900,@WActualite,@WActualite,Tweet,Public
4901,@GotHappyWeed,@GotHappyWeed,Tweet,Public
4902,@dmshanin,@dmshanin,Tweet,Public
4903,@AaronBouren,@AaronBouren,Tweet,Public
4904,@HistoryTextile,@HistoryTextile,Tweet,Public
4905,@fashemmy2010,@AnaemekaJay,Retweet,Public
4906,@fashemmy2010,@transhumancoin,Retweet,Public
4907,@wind4me,@TILT_Holdings,Mention,Republican
4908,@wind4me,@TILT_Holdings,Mention,Public
4909,@wind4me,@LittleBeachNY,Mention,Republican
4910,@wind4me,@LittleBeachNY,Mention,Public
4911,@cannabistrader,@cannabistrader,Tweet,Public
4912,@RiotsZoot,@FreakBrothers,Retweet,Public
4913,@RiotsZoot,@Tubi,Retweet,Public
4914,@hephaistos_ai,@MimiTexasAngel,Retweet,Republican
4915,@hephaistos_ai,@MimiTexasAngel,Retweet,Public
4916,@MimiTexasAngel,@MimiTexasAngel,Tweet,Democratic
4917,@MimiTexasAngel,@MimiTexasAngel,Tweet,Republican
4918,@MimiTexasAngel,@MimiTexasAngel,Tweet,Public
4919,@cannabistest1,@cannabistest1,Tweet,Public
4920,@NewsInOakville,@BVRA1…,Mention,Public
4921,@Bala_Bete_Noir,@Bala_Bete_Noir,Tweet,Public
4922,@AubreeAdams4,@AubreeAdams4,Tweet,Public
4923,@JunkieTrump,@TweeterReynolds,Retweet,Public
4924,@EkosiHealth,@ArthritisSoc,Retweet,Public
4925,@EkosiHealth,@EkosiHealth,Tweet,Public
4926,@HistoryTextile,@HistoryTextile,Tweet,Public
4927,@Blaze_higg,@Blaze_higg,Tweet,Public
4928,@BlastNoize,@AngelOfCannabis,Retweet,Public
4929,@SilveerBack_p,@AngelOfCannabis,Retweet,Public
4930,@1evilfairydust,@daviddinenberg,Retweet,Public
4931,@martinhoyes,@martinhoyes,Tweet,Public
4932,@ranallo_claudio,@homo_ricreativo,Retweet,Public
4933,@ganjapreneur,@ganjapreneur,Tweet,Public
4934,@BestTopBuys,@TheNinjaGeneral,Retweet,Public
4935,@BestTopBuys,@TheNinjaGeneral,Retweet,Public
4936,@BestTopBuys,@TheNinjaGeneral,Retweet,Public
4937,@tshirtking3042,@tshirtking3042,Tweet,Public
4938,@Incognito_CBD,@Incognito_CBD,Tweet,Public
4939,@BestTopBuys,@TheNinjaGeneral,Retweet,Public
4940,@BestTopBuys,@TheNinjaGeneral,Retweet,Public
4941,@BestTopBuys,@TheNinjaGeneral,Retweet,Public
4942,@treehumper22,@GrowForFuture,Retweet,Public
4943,@BestTopBuys,@TheNinjaGeneral,Retweet,Public
4944,@Greenthumb_one,@AOACNews,Reply,Public
4945,@DanTakhar,@VancouverSun,Retweet,Public
4946,@DanTakhar,@TheGrowthOp,Retweet,Public
4947,@tokendab,@StacheProducts_,Mention,Public
4948,@nwilliams23,@nwilliams23,Tweet,Public
4949,@neo_chuks,@AnaemekaJay,Retweet,Public
4950,@neo_chuks,@transhumancoin,Retweet,Public
4951,@Spherion_MS,@Spherion_MS,Tweet,Public
4952,@myliquids20221,@myliquids20221,Tweet,Public
4953,@todd_harrison,@todd_harrison,Tweet,Republican
4954,@todd_harrison,@todd_harrison,Tweet,Public
4955,@KannabiaSeeds,@IntKannabia,Mention,Public
4956,@KannabiaSeeds,@Kannabia_US,Mention,Public
4957,@gothp1,@GotHappyWeed,Retweet,Public
4958,@MMPconnection,@MMPconnection,Tweet,Democratic
4959,@MMPconnection,@MMPconnection,Tweet,Republican
4960,@MMPconnection,@MMPconnection,Tweet,Public
4961,@DragonsBloodSmo,@419show,Retweet,Public
4962,@joylilacbeauty,@joylilacbeauty,Tweet,Public
4963,@Fransicverso,@ShirleyALedlie,Retweet,Public
4964,@mmjclinics,@mmjclinics,Tweet,Public
4965,@leaderpost,@leaderpost,Tweet,Public
4966,@blkheat40,@esoterickush,Retweet,Public
4967,@homebakedjay,@buytheseed,Retweet,Public
4968,@HighGroundCann,@canna_journal,Retweet,Republican
4969,@HighGroundCann,@canna_journal,Retweet,Public
4970,@patriciaorravan,@BufeteMasCalvet,Retweet,Public
4971,@GreenLabs_Inc,@GreenLabs_Inc,Tweet,Public
4972,@DatosdelExito,@ReyLotto,Retweet,Public
4973,@419show,@419show,Tweet,Public
4974,@buytheseed,@buytheseed,Tweet,Public
4975,@WillysTeam,@irishrygirl,Retweet,Public
4976,@ReyLotto,@ReyLotto,Tweet,Public
4977,@TradingAllIn,@Ganjly420,Retweet,Public
4978,@ceres_vt,@ceres_vt,Tweet,Public
4979,@tmj_chi_legal1,@tmj_chi_legal1,Tweet,Public
4980,@winnipegsun,@winnipegsun,Tweet,Public
4981,@boots_knocking,@CannabizCulture,Retweet,Public
4982,@abdteknik,@antiputler_news,Reply,Public
4983,@abdteknik,@CihanYedek,Reply,Public
4984,@Cucolo24,@todd_harrison,Retweet,Republican
4985,@Cucolo24,@todd_harrison,Retweet,Public
4986,@abdteknik,@55unity,Reply,Public
4987,@abdteknik,@CihanYedek,Reply,Public
4988,@Sbskjs11,@THEMMEXCHANGE,Retweet,Public
4989,@abdteknik,@newwprojects,Reply,Public
4990,@abdteknik,@CihanYedek,Reply,Public
4991,@TxMJPolicy,@TxMJPolicy,Tweet,Public
4992,@420JobsCareers,@420JobsCareers,Tweet,Public
4993,@paolacantero88,@CannabizCulture,Retweet,Public
4994,@todd_harrison,@todd_harrison,Tweet,Republican
4995,@todd_harrison,@todd_harrison,Tweet,Public
4996,@abdteknik,@POTUS,Reply,Public
4997,@abdteknik,@CihanYedek,Reply,Public
4998,@France_Verte,@hanfjournal,Retweet,Democratic
